DateTime , New SMT-A2 Sensor (9136/3) , New SMT-A2 Sensor (9136/4) , Internal Temperature (9136/5) , Internal RH (9136/6) , Battery (9136/7) , Temperature 4ft (9136/17) , PLY 2 - BOTTOM CORNER (9136/18) , PLY 6 - BOTTOM CORNER (9136/19) , PLY 1 - BOTTOM CORNER (9136/20) , PLY 7 - BOTTOM CORNER (9136/21) , PLY 5 - MIDDLE PANEL (9136/22) ," PLY 4 - EDGE BY HARDWARE - 2"" IN (9136/23) "," PLY 2 - EDGE BY HARDWARE - 6"" IN (9136/24) "
1/5/2018 6:00, NULL , NULL ,7.626182651,89.84,8391,7.557590811,9.79624437,8.974617774,16.53221018,10.1754455,8.974617774,21.77551736,8.974617774
1/5/2018 7:00, NULL , NULL ,7.795097864,89.86,8391,7.692678337,9.870815307,8.974617774,17.66099118,10.29556155,8.974617774,21.46083233,8.974617774
1/5/2018 8:00, NULL , NULL ,7.778322354,89.86,8391,7.671230466,9.94680509,8.974617774,17.820167,10.3414469,8.974617774,20.77047935,8.974617774
1/5/2018 9:00, NULL , NULL ,7.704936877,89.84,8391,7.669275509,10.01316043,8.974617774,18.08301006,10.38493441,8.974617774,20.20317096,8.974617774
1/5/2018 10:00, NULL , NULL ,8.031308527,89.89,8391,8.000971122,10.29013778,8.974617774,18.18412274,10.42795704,8.974617774,20.07384161,8.974617774
1/5/2018 11:00, NULL , NULL ,8.814440459,90.01,8391,8.792677452,10.46263019,8.974617774,17.93452938,10.53973649,8.974617774,20.15329018,8.974617774
1/5/2018 12:00, NULL , NULL ,9.723278456,90.14,8391,9.526318119,10.63442338,8.974617774,17.88551693,10.70049144,8.974617774,20.19841921,8.974617774
1/5/2018 13:00, NULL , NULL ,10.36405128,90.24,8391,10.10853239,10.83643624,8.974617774,18.17929526,10.81767074,8.974617774,20.2340059,8.974617774
1/5/2018 14:00, NULL , NULL ,13.56329364,87.62,4733,14.24638626,11.30340436,8.921226021,19.5690082,11.57244391,8.974617774,20.89757868,8.921226021
1/5/2018 15:00, NULL , NULL ,15.00168212,90.48,8391,15.37587434,11.39972273,8.812471793,13.57789806,11.37398421,8.834517232,20.87984483,8.812471793
1/5/2018 16:00, NULL , NULL ,11.91087152,90.45,8391,11.9853195,11.09778474,8.81497979,13.16502837,11.03246305,8.832729427,20.93040049,8.81497979
1/5/2018 17:00, NULL , NULL ,11.5004184,90.41,8391,11.35526966,11.02234642,8.815998806,13.10759487,10.98365366,8.832828792,21.08145069,8.815998806
1/5/2018 18:00, NULL , NULL ,12.07712178,90.47,8391,11.73781226,11.05591342,8.821569108,12.74980617,11.02505855,8.84076194,21.26953773,8.821569108
1/5/2018 19:00, NULL , NULL ,12.15041954,90.49,8391,11.83038873,11.05007446,8.821569108,12.55015661,11.05696343,8.84076194,21.30995595,8.821569108
1/5/2018 20:00, NULL , NULL ,11.78819263,90.43,8391,11.54988743,11.05901149,8.84660891,12.52359375,11.18164063,8.86447142,21.15565319,8.84660891
1/5/2018 21:00, NULL , NULL ,11.24571218,90.36,8391,11.06887857,11.06253938,8.851471047,12.49228414,11.19664285,8.867207851,21.01968258,8.851471047
1/5/2018 22:00, NULL , NULL ,11.03930932,90.33,8391,10.79288467,11.09167398,8.853750194,12.49283925,11.19232958,8.868965004,21.03595144,8.853750194
1/5/2018 23:00, NULL , NULL ,10.68773245,90.28,8391,10.33761637,11.30134478,8.856959532,17.40540062,11.1849233,8.873318669,21.02987012,8.856959532
1/6/2018 0:00, NULL , NULL ,9.925670789,90.15,8391,9.572479446,11.2899308,8.856615921,17.03293474,11.14429597,8.873416031,21.01010302,8.856615921
1/6/2018 1:00, NULL , NULL ,9.317202973,90.09,8391,9.07808169,11.31282297,8.85866035,17.18172256,11.10517789,8.876059199,21.0042205,8.85866035
1/6/2018 2:00, NULL , NULL ,8.990165239,90.04,8391,8.816073875,11.33082558,8.858823814,17.35604311,11.1067427,8.875929555,20.99949252,8.858823814
1/6/2018 3:00, NULL , NULL ,8.890219027,90.02,8391,8.54243786,11.30422917,8.857090416,17.45347899,11.07721381,8.87450291,20.97388373,8.857090416
1/6/2018 4:00, NULL , NULL ,8.820508271,90,8391,8.505087875,11.26509609,8.855306386,17.60629852,11.09083134,8.873269987,20.95179939,8.855306386
1/6/2018 5:00, NULL , NULL ,8.458085161,89.96,8391,8.306969603,11.09636244,8.85089675,17.63740481,11.0956172,8.868590925,20.93008354,8.85089675
1/6/2018 6:00, NULL , NULL ,7.394081515,89.8,8391,7.490080823,11.08735295,8.85089675,17.59520759,11.03978148,8.868590925,20.88997441,8.85089675
1/6/2018 7:00, NULL , NULL ,6.497793682,89.68,8391,6.822685123,11.03896588,8.851011623,17.55161396,10.88251312,8.870850593,20.92613022,8.851011623
1/6/2018 8:00, NULL , NULL ,6.417302357,89.67,8391,6.617881645,10.99337264,8.853307686,17.63338508,10.86497302,8.873399804,20.96776588,8.853307686
1/6/2018 9:00, NULL , NULL ,6.755352664,89.72,8391,6.902373573,11.01020101,8.853307686,17.73707597,10.90097317,8.873399804,21.0859272,8.853307686
1/6/2018 10:00, NULL , NULL ,7.939290506,89.89,8391,7.874766808,11.10501113,8.84976408,17.79944745,11.04665233,8.867631011,21.73183504,8.84976408
1/6/2018 11:00, NULL , NULL ,10.35352348,90.23,8391,9.612069987,11.25615581,8.848942902,18.01598014,11.6914565,8.867517092,22.53783541,8.848942902
1/6/2018 12:00, NULL , NULL ,27.97875002,54.83,4126,13.32234722,11.73597815,8.850010367,15.39415628,12.2366958,8.869046316,23.47843599,8.850010367
1/6/2018 13:00, NULL , NULL ,34.07698551,58.4,4134,37.25227461,13.91544694,8.853324076,15.24242424,16.70164867,8.871922633,23.51071203,8.853324076
1/6/2018 14:00, NULL , NULL ,31.95732545,70.26,4134,19.98121352,10.65548304,8.853324076,14.34652978,13.60198521,8.871922633,21.91068108,8.853324076
1/6/2018 15:00, NULL , NULL ,19.50192302,91.56,8391,15.18526587,10.29233924,8.85111008,13.76959593,12.17910994,8.868298119,22.48075914,8.85111008
1/6/2018 16:00, NULL , NULL ,14.07924035,90.75,8391,12.77634713,10.61456639,9.099700611,13.48965851,12.0244813,8.862840807,21.69937902,8.940283442
1/6/2018 17:00, NULL , NULL ,11.99723991,90.45,8391,11.28852251,10.57777666,9.021983564,13.10306995,11.67382594,8.862840807,21.66548537,8.84695425
1/6/2018 18:00, NULL , NULL ,9.700909638,90.13,8391,9.707732132,10.53537268,8.838814635,12.79035637,11.34118483,8.855993999,21.56500793,8.838814635
1/6/2018 19:00, NULL , NULL ,8.28520746,89.92,8391,8.528526461,10.35832562,8.837675073,12.57185793,11.07665687,8.855781192,21.54510838,8.837675073
1/6/2018 20:00, NULL , NULL ,8.007403754,89.89,8391,8.162345485,10.27048756,8.837675073,12.44354137,10.93838252,8.855781192,21.63176548,8.837675073
1/6/2018 21:00, NULL , NULL ,7.005154765,89.74,8391,7.359890396,10.14024596,8.840333036,12.29185615,10.77777338,8.860327052,21.66690449,8.840333036
1/6/2018 22:00, NULL , NULL ,7.30290307,89.79,8391,7.470119518,10.00546092,8.846099013,12.20090488,10.70330488,8.865644636,21.80194658,8.846099013
1/6/2018 23:00, NULL , NULL ,7.053000083,89.75,8391,7.256063089,9.944023755,8.850174542,12.13866263,10.63681217,8.869501603,21.86934182,8.850174542
1/7/2018 0:00, NULL , NULL ,6.705875288,89.7,8391,6.990232662,9.903058068,8.851356201,12.07678326,10.57931546,8.87034686,21.92449491,8.851356201
1/7/2018 1:00, NULL , NULL ,6.607179172,89.69,8391,6.815410661,9.861953323,8.850437194,12.02918074,10.53292893,8.869062578,21.99884179,8.850437194
1/7/2018 2:00, NULL , NULL ,6.625675977,89.7,8391,6.774502648,9.843932942,8.853274903,12.00200769,10.50482869,8.872344793,22.06378707,8.853274903
1/7/2018 3:00, NULL , NULL ,6.546420954,89.68,8391,6.738751973,9.828158712,8.855601106,11.97017326,10.48125245,8.874551563,22.13513748,8.855601106
1/7/2018 4:00, NULL , NULL ,6.97601768,89.73,8391,7.034623761,9.823140197,8.855142633,11.98200837,10.50690988,8.873367351,22.23275195,8.855142633
1/7/2018 5:00, NULL , NULL ,7.104483491,89.78,8391,7.140019266,9.8521702,8.855142633,11.98246276,10.52559526,8.873367351,22.29242198,8.855142633
1/7/2018 6:00, NULL , NULL ,7.264530683,89.78,8391,7.229983062,9.886884239,8.851093671,11.97916664,10.57384954,8.869485344,22.33232016,8.851093671
1/7/2018 7:00, NULL , NULL ,7.242453839,89.78,8391,7.239846144,9.922516698,8.851602292,11.9897228,10.59415097,8.870688112,22.37788056,8.851602292
1/7/2018 8:00, NULL , NULL ,7.195861827,89.77,8391,7.22399775,9.942414276,8.851241348,11.97331633,10.61498299,8.869956786,22.41456621,8.851241348
1/7/2018 9:00, NULL , NULL ,7.652921199,89.85,8391,7.658057248,9.988531689,8.84912359,12.00259208,10.67508315,8.867582189,22.50939927,8.84912359
1/7/2018 10:00, NULL , NULL ,8.731278589,90,8391,8.533111302,10.09727402,8.846888476,12.08676395,10.80350792,8.865188467,22.61015697,8.846888476
1/7/2018 11:00, NULL , NULL ,9.651430191,90.13,8391,9.253451414,10.23994786,8.843069837,12.17453078,10.95439738,8.860343385,22.6622751,8.843069837
1/7/2018 12:00, NULL , NULL ,10.18837344,90.19,8391,9.787761951,10.45856772,8.840844411,12.23906974,11.06656653,8.858169878,22.70152029,8.840844411
1/7/2018 13:00, NULL , NULL ,10.60001425,90.25,8391,10.29621142,10.58328856,8.835377454,12.29304518,11.17786302,8.852619144,22.81111312,8.835377454
1/7/2018 14:00, NULL , NULL ,10.66582388,90.27,8391,10.27465445,10.6562805,8.830873712,12.3192854,11.22403418,8.848022781,22.77982656,8.830873712
1/7/2018 15:00, NULL , NULL ,10.64316085,90.28,8391,10.21600806,10.71583035,8.827389578,12.32748828,11.25836901,8.84484839,22.90594,8.827389578
1/7/2018 16:00, NULL , NULL ,10.43105845,90.23,8391,10.01851939,10.75390246,8.823516702,12.32231932,11.27633398,8.84062998,22.97906448,8.823516702
1/7/2018 17:00, NULL , NULL ,10.06417771,90.18,8391,9.714804265,10.762078,8.822368351,12.31295866,11.27827096,8.840596988,23.01640482,8.822368351
1/7/2018 18:00, NULL , NULL ,9.911260665,90.17,8391,9.661920617,10.79015176,8.822368351,12.30774516,11.30668276,8.840596988,23.04284352,8.822368351
1/7/2018 19:00, NULL , NULL ,9.742217476,90.14,8391,9.547550573,10.81563081,8.820986124,12.30897279,11.33938713,8.839474952,23.06128822,8.820986124
1/7/2018 20:00, NULL , NULL ,9.571908747,90.12,8391,9.431480277,10.84461178,8.821335935,12.29923421,11.36450365,8.840250544,23.07649538,8.821335935
1/7/2018 21:00, NULL , NULL ,8.716042825,90,8391,8.772728067,10.83693117,8.821335935,12.25271193,11.32903532,8.840250544,23.07159015,8.821335935
1/7/2018 22:00, NULL , NULL ,8.155327655,89.9,8391,8.35224529,10.82026567,8.820319648,12.19962822,11.29608811,8.83975552,23.06828845,8.820319648
1/7/2018 23:00, NULL , NULL ,7.923686835,89.87,8391,8.105247223,10.80322562,8.82466439,12.19172542,11.2959445,8.844585,23.07669241,8.82466439
1/8/2018 0:00, NULL , NULL ,7.665583467,89.84,8391,7.862963283,10.8147395,8.82466439,12.16186462,11.2925843,8.844585,23.06910522,8.82466439
1/8/2018 1:00, NULL , NULL ,7.651474724,89.84,8391,7.847141208,10.83313303,8.830459253,12.16207186,11.32312352,8.849731239,23.08301275,8.830459253
1/8/2018 2:00, NULL , NULL ,7.700583652,89.84,8391,7.839748307,10.82305823,8.828651206,12.1696021,11.36062747,8.847332411,23.07709577,8.828651206
1/8/2018 3:00, NULL , NULL ,7.702324799,89.85,8391,7.827093177,10.84250629,8.828651206,12.17070135,11.38910314,8.847332411,23.07803338,8.828651206
1/8/2018 4:00, NULL , NULL ,7.809626588,89.86,8391,7.862596853,10.88872394,8.831553237,12.19510974,11.43065594,8.850141708,23.08353822,8.831553237
1/8/2018 5:00, NULL , NULL ,7.784374089,89.87,8391,7.83060342,10.8833025,8.83201717,12.20420403,11.46523665,8.850716223,23.08663698,8.83201717
1/8/2018 6:00, NULL , NULL ,7.526060066,89.83,8391,7.602300485,10.91348229,8.83201717,15.99244208,11.47733263,8.850716223,23.0871169,8.83201717
1/8/2018 7:00, NULL , NULL ,7.349810599,89.79,8391,7.448041035,10.91295738,8.831188643,12.68635886,11.48285407,8.850650572,23.08016541,8.831188643
1/8/2018 8:00, NULL , NULL ,7.422570992,89.81,8391,7.507558579,10.94945533,8.833259314,12.69685377,11.5445019,8.853930446,23.08738328,8.833259314
1/8/2018 9:00, NULL , NULL ,7.746133689,89.86,8391,7.758069409,10.99449013,8.833259314,12.72596923,11.60515132,8.853930446,23.09128538,8.833259314
1/8/2018 13:00, NULL , NULL ,10.52882187,90.255,8391,10.24044043,13.05586473,10.16705621,14.73319624,13.73480314,10.16493023,25.51693531,10.16705621
1/8/2018 14:00, NULL , NULL ,10.42165792,90.24166667,8391,10.13797235,13.1542334,10.18296024,14.34869068,13.81427117,9.912698046,25.0346786,10.18296024
1/8/2018 15:00, NULL , NULL ,10.14926781,90.20333333,8391,9.878884449,13.23948417,10.24894568,14.27443047,13.89275849,10.25830115,25.70868648,10.24894568
1/8/2018 16:00, NULL , NULL ,9.720233817,90.14,8391,9.590589244,13.28825033,10.2809589,14.4049807,13.89479305,10.31265279,25.87432283,10.2809589
1/8/2018 17:00, NULL , NULL ,9.517052938,90.1,8391,9.386526311,13.2934831,10.2809589,14.4061707,13.89285741,10.31265279,25.86856115,10.2809589
1/8/2018 18:00, NULL , NULL ,9.354401035,90.1,8391,9.254730369,13.38949886,10.29045994,14.42460004,13.94404914,10.32062448,25.87866982,10.29045994
1/8/2018 19:00, NULL , NULL ,9.254650431,90.08,8391,9.181752928,13.39605003,10.29984517,14.47040305,14.06603186,10.32036164,25.87154123,10.29984517
1/8/2018 20:00, NULL , NULL ,9.203970014,90.07,8391,9.133443227,13.39629782,10.3016062,14.48865785,14.09479531,10.31901506,25.86125886,10.3016062
1/8/2018 21:00, NULL , NULL ,9.107758384,90.05,8391,9.038045701,13.41579729,10.30531634,14.4955019,14.13841567,10.31820191,25.89540295,10.30531634
1/8/2018 22:00, NULL , NULL ,9.036468414,90.04,8391,8.967613244,13.52065562,10.30781013,14.52536798,14.1741172,10.3176038,25.92113006,10.30781013
1/8/2018 23:00, NULL , NULL ,9.014560149,90.03,8391,8.957173045,13.55811601,10.30813867,14.55075451,14.21228629,10.31701349,25.93214466,10.30813867
1/9/2018 0:00, NULL , NULL ,8.909297927,90.01,8391,8.878969977,13.7619015,10.31182114,14.63753095,14.24715198,10.31715709,25.96653679,10.31182114
1/9/2018 1:00, NULL , NULL ,8.886234087,90.01,8391,8.855871651,13.83739601,10.31432308,14.69811079,14.29121773,10.31747618,26.01157375,10.31432308
1/9/2018 2:00, NULL , NULL ,8.879750906,90.01,8391,8.85095974,13.94792353,10.31516171,17.84973536,14.34602371,10.31792281,25.92548142,10.31516171
1/9/2018 3:00, NULL , NULL ,8.843010307,90.02,8391,8.801534543,13.99077429,10.31744427,17.50378328,14.82370111,10.31852083,25.2831783,10.31744427
1/9/2018 4:00, NULL , NULL ,8.831716415,90.01,8391,8.77055609,14.05569507,10.31884767,19.56442159,14.74842936,10.31917446,24.70080125,10.31884767
1/9/2018 5:00, NULL , NULL ,8.83288438,90,8391,8.770866355,14.10095488,10.31971635,19.79524573,14.77682856,10.3199952,24.33712961,10.31971635
1/9/2018 6:00, NULL , NULL ,8.810396526,90.02,8391,8.744592725,14.16637285,10.32007487,20.16459835,14.79910095,10.31884767,24.12355243,10.32007487
1/9/2018 7:00, NULL , NULL ,8.819263404,90,8391,8.755515469,14.25983277,10.32060855,20.32221183,14.91820132,10.31919837,23.85723958,10.32060855
1/9/2018 8:00, NULL , NULL ,8.863125316,90.02,8391,8.779400976,14.30402415,10.31959683,20.56958243,14.95285099,10.32001113,23.88550209,10.31959683
1/9/2018 9:00, NULL , NULL ,8.964080087,90.03,8391,8.876237023,14.35323955,10.31777926,20.64473348,14.95817518,10.32044926,24.01711115,10.31777926
1/9/2018 10:00, NULL , NULL ,9.375408065,90.08,8391,9.271045961,14.44407979,10.30297218,20.75332578,15.02268585,10.31860852,24.13133099,10.30297218
1/9/2018 11:00, NULL , NULL ,10.78541396,90.29,8391,10.7031997,14.60146371,10.25381223,20.80524573,15.12720495,10.30948433,24.31822701,10.25381223
1/9/2018 12:00, NULL , NULL ,11.75188449,90.43,8391,10.91642781,14.67052903,10.25381223,20.85984351,15.13309053,10.30948433,24.53234548,10.25381223
1/9/2018 13:00, NULL , NULL ,11.95234705,90.46,8391,11.24408525,14.66833264,10.20381746,20.48632328,15.10935144,10.28956273,24.49180752,10.20381746
1/9/2018 14:00, NULL , NULL ,24.80506136,63.19,4117,14.60097043,14.96901829,10.18509215,18.37220843,15.30395748,10.27354979,24.46715834,10.18509215
1/9/2018 15:00, NULL , NULL ,14.13721109,90.77,8391,12.61282738,14.6712279,10.18000912,16.41393028,15.06993669,10.25767468,24.39590066,10.18000912
1/9/2018 16:00, NULL , NULL ,12.11482589,90.48,8391,11.57624619,14.52889713,10.18622285,15.70661509,14.9302914,10.24035248,24.40466371,10.18622285
1/9/2018 17:00, NULL , NULL ,10.45644065,90.24,8391,10.20472812,14.25652085,10.21775086,15.22528242,15.01178888,10.22835404,24.4440597,10.21775086
1/9/2018 18:00, NULL , NULL ,10.06426176,90.18,8391,9.882395786,14.18227647,10.23498878,15.21162426,14.95140724,10.21883036,24.44943593,10.23498878
1/9/2018 19:00, NULL , NULL ,9.55259841,90.11,8391,9.48604521,14.26823385,10.25104656,15.18257754,14.91923189,10.21504545,24.4470469,10.25104656
1/9/2018 20:00, NULL , NULL ,9.192340042,90.06,8391,9.261206639,14.23106009,10.26172659,15.16495588,14.87397611,10.21497839,24.43912615,10.26172659
1/9/2018 21:00, NULL , NULL ,9.028505482,90.04,8391,9.078635153,14.16848157,10.27252294,15.11989462,14.85166782,10.21812749,24.45240379,10.27252294
1/9/2018 22:00, NULL , NULL ,8.632619248,89.97,8391,8.769702895,14.15673636,10.28509515,15.06754646,14.81034678,10.22394405,24.44819234,10.28509515
1/9/2018 23:00, NULL , NULL ,8.315486735,89.94,8391,8.503638405,14.14507703,10.3101008,15.04301765,14.80674086,10.23361037,24.45743175,10.3101008
1/10/2018 0:00, NULL , NULL ,8.081380176,89.9,8391,8.299586734,14.13424488,10.32579484,15.06003062,14.83469595,10.24379384,24.46174365,10.32579484
1/10/2018 1:00, NULL , NULL ,7.902440346,89.87,8391,8.111573135,14.13505481,10.34056644,15.04484818,14.81474015,10.25510325,24.45864816,10.34056644
1/10/2018 2:00, NULL , NULL ,7.783498997,89.85,8391,8.019684708,14.116926,10.34056644,15.02190509,14.7684885,10.25510325,24.45551105,10.34056644
1/10/2018 3:00, NULL , NULL ,7.636222408,89.84,8391,7.885111238,14.14273654,10.37298382,15.03962397,14.83197578,10.28112126,24.48903491,10.37298382
1/10/2018 4:00, NULL , NULL ,7.661023891,89.84,8391,7.823437496,14.14525056,10.38374234,15.05802091,14.8375964,10.29378673,24.5126926,10.38374234
1/10/2018 5:00, NULL , NULL ,7.658346653,89.84,8391,7.791303595,14.15493038,10.38170181,15.06505594,14.84407037,10.30458608,24.5322768,10.38170181
1/10/2018 6:00, NULL , NULL ,7.664859637,89.85,8391,7.764987485,14.172326,10.38170181,15.08698524,14.86043531,10.30458608,24.53983077,10.38170181
1/10/2018 7:00, NULL , NULL ,7.644099742,89.84,8391,7.772855894,14.20633136,10.39329985,15.12021852,14.88234859,10.32627939,24.52472941,10.39329985
1/10/2018 8:00, NULL , NULL ,7.823291286,89.87,8391,7.879241235,14.3757849,10.39255379,15.15544595,14.9618556,10.33519562,24.54765372,10.39255379
1/10/2018 9:00, NULL , NULL ,8.171533049,89.93,8391,8.173251635,14.27954389,10.38187966,15.1963061,15.00297477,10.34147336,24.58920313,10.38187966
1/10/2018 10:00, NULL , NULL ,9.393700847,90.1,8391,9.152177794,14.38063779,10.36059956,15.27606126,15.14739967,10.34424688,24.72181327,10.36059956
1/10/2018 11:00, NULL , NULL ,11.64612712,90.21,8391,10.77171195,14.62703634,10.32056873,15.28048478,15.37526521,10.34086616,24.74106673,10.32056873
1/10/2018 12:00, NULL , NULL ,11.031011,90.33,8391,10.54996535,14.6151589,10.30108368,15.24884411,15.36288706,10.33649221,24.7341753,10.30108368
1/10/2018 13:00, NULL , NULL ,11.3033014,90.37,8391,10.90075652,14.63681126,10.27692012,15.30679187,15.41097729,10.32495255,24.78813998,10.27692012
1/10/2018 14:00, NULL , NULL ,12.35449065,90.53,8391,11.79735238,14.73181756,10.24721297,15.35726308,15.54797785,10.30937222,24.8088168,10.24721297
1/10/2018 15:00, NULL , NULL ,11.36810548,90.38,8391,10.94737197,14.59251324,10.23476464,15.28629329,15.44004215,10.29535138,24.79611738,10.23476464
1/10/2018 16:00, NULL , NULL ,11.09760584,90.33,8391,10.71990688,14.55749723,10.22613771,15.27078376,15.40398878,10.28131608,24.80777161,10.22613771
1/10/2018 17:00, NULL , NULL ,10.81575756,90.28,8391,10.53213424,14.5359963,10.21694714,15.259228,15.35133998,10.26784681,24.8176195,10.21694714
1/10/2018 18:00, NULL , NULL ,10.62957819,90.27,8391,10.41206929,14.53909246,10.21600908,15.26216622,15.34045286,10.25683706,24.82064491,10.21600908
1/10/2018 19:00, NULL , NULL ,10.56790276,90.25,8391,10.3590861,14.54227257,10.20958195,15.27795804,15.33746909,10.246627,24.81373781,10.20958195
1/10/2018 20:00, NULL , NULL ,10.48005161,90.24,8391,10.30874979,14.54107549,10.20530009,15.29404601,15.3357561,10.23840592,24.80295269,10.20530009
1/10/2018 21:00, NULL , NULL ,10.76074109,90.27,8391,10.59775569,14.57781186,10.18696215,15.32932202,15.35738244,10.22918662,24.76848912,10.18696215
1/10/2018 22:00, NULL , NULL ,11.12835803,90.34,8391,10.89934065,14.66674134,10.18696215,15.38569465,15.42358789,10.22918662,24.75101486,10.18696215
1/10/2018 23:00, NULL , NULL ,11.13598782,90.34,8391,10.93548387,14.62748255,10.15029187,15.40441937,15.41371891,10.21071612,24.71155653,10.15029187
1/11/2018 0:00, NULL , NULL ,11.27430028,90.36,8391,11.06968332,14.66254735,10.13561524,15.4424211,15.44300526,10.20104309,24.68417748,10.13561524
1/11/2018 1:00, NULL , NULL ,11.342353,90.37,8391,11.16069692,14.73485556,10.13561524,15.48963122,15.49370835,10.20104309,24.6735902,10.13561524
1/11/2018 2:00, NULL , NULL ,11.31183028,90.36,8391,11.11570944,14.86084704,10.11439282,15.49102058,15.51297912,10.18201147,24.62872319,10.11439282
1/11/2018 3:00, NULL , NULL ,11.38778846,90.39,8391,11.18202176,15.00853336,10.10497255,15.50907017,15.57331725,10.17229684,24.61087122,10.10497255
1/11/2018 4:00, NULL , NULL ,11.24634492,90.36,8391,11.0784487,14.98280144,10.10473384,16.35479416,16.46677967,10.16403164,23.84069386,10.10473384
1/11/2018 5:00, NULL , NULL ,11.1940912,90.36,8391,11.04475461,15.03452985,10.10278775,20.44209729,15.95058187,10.15608683,23.25061918,10.10278775
1/11/2018 6:00, NULL , NULL ,11.21897882,90.34,8391,11.05985024,15.09635691,10.0982604,20.27809119,18.72138279,10.14863935,21.96086174,10.0982604
1/11/2018 7:00, NULL , NULL ,11.26063326,90.36,8391,11.1040563,15.16507033,10.09317189,20.46944975,20.26249432,10.14176419,21.59354087,10.09317189
1/11/2018 8:00, NULL , NULL ,11.40256629,90.38,8391,11.24851449,15.21272995,10.08365386,20.2849766,19.93420101,10.13466561,21.28871767,10.08365386
1/11/2018 9:00, NULL , NULL ,11.76727528,90.43,8391,11.60541935,15.29492223,10.06439463,20.36045659,17.97898827,10.12615168,20.51206326,10.06439463
1/11/2018 10:00, NULL , NULL ,12.27334682,90.5,8391,12.14698086,15.50065095,10.06439463,20.5599966,18.13895276,10.12615168,19.99091351,10.06439463
1/11/2018 11:00, NULL , NULL ,12.68056607,90.57,8391,12.46717218,15.52523656,10.00223335,20.74866321,18.14875163,10.10212389,19.9256663,10.00223335
1/11/2018 12:00, NULL , NULL ,13.07818942,90.62,8391,12.95785236,15.6015113,9.972720868,20.22865423,18.30444909,10.08720599,20.01834008,9.972720868
1/11/2018 13:00, NULL , NULL ,24.46228805,69.09,4117,27.83618406,16.75213915,9.936637006,19.35596348,20.01782765,10.06715186,24.35202926,9.936637006
1/11/2018 14:00, NULL , NULL ,25.34780726,76.38,4117,19.6769414,15.88693346,9.901977059,16.5571293,19.22643524,10.0471096,23.24003254,9.901977059
1/11/2018 15:00, NULL , NULL ,14.94549348,90.89,8391,13.80167211,15.20937251,9.928050856,18.66935727,18.23278077,10.03023742,22.76252153,9.928050856
1/11/2018 16:00, NULL , NULL ,12.66429517,90.57,8391,12.38992968,15.27696596,10.08327248,19.45247911,17.86180316,10.01047848,21.98551116,9.962750497
1/11/2018 17:00, NULL , NULL ,12.35013867,90.52,8391,12.0699906,15.19254585,9.962958904,19.14962076,17.68438552,9.99141549,21.85295204,9.962958904
1/11/2018 18:00, NULL , NULL ,12.51720877,90.55,8391,12.23758192,14.99736884,9.968011057,19.17089077,17.58030333,9.980033148,21.74849313,9.968011057
1/11/2018 19:00, NULL , NULL ,12.46795131,90.52,8391,12.1739365,14.95635525,9.970475853,19.3365803,17.47402475,9.973861302,21.75825928,9.970475853
1/11/2018 20:00, NULL , NULL ,12.06115225,90.47,8391,11.89986045,15.07332936,9.978576534,19.56532469,17.38203648,9.971938221,21.95172713,9.978576534
1/11/2018 21:00, NULL , NULL ,11.93140764,90.45,8391,11.78221352,15.06861865,9.982155137,19.81179898,17.21870918,9.970362593,21.47573266,9.982155137
1/11/2018 22:00, NULL , NULL ,11.79856784,90.42,8391,11.67050773,15.07919361,9.986092844,19.60061187,17.0722519,9.970060539,21.22694474,9.986092844
1/11/2018 23:00, NULL , NULL ,11.68656501,90.42,8391,11.56011253,15.04773762,9.992228108,19.43432176,17.02971448,9.971079796,20.15648795,9.992228108
1/12/2018 0:00, NULL , NULL ,11.60578897,90.42,8391,11.4761983,15.08502479,9.997506962,19.38410022,16.98914399,9.973003679,20.20152181,9.997506962
1/12/2018 1:00, NULL , NULL ,11.52734114,90.4,8391,11.40612591,15.13211032,10.00223335,18.89460435,16.97168799,9.975876717,19.77354188,10.00223335
1/12/2018 2:00, NULL , NULL ,11.48876258,90.4,8391,11.36036637,15.20322574,10.00576175,19.74209973,16.95251598,9.979093515,19.87850903,10.00576175
1/12/2018 3:00, NULL , NULL ,11.37548382,90.38,8391,11.23595304,15.24438516,10.01239358,19.73687597,16.9104525,9.983271587,20.10978756,10.01239358
1/12/2018 4:00, NULL , NULL ,11.20346468,90.35,8391,11.08972541,15.25433066,10.01958473,19.98463166,16.86711498,9.987993367,20.22041372,10.01958473
1/12/2018 5:00, NULL , NULL ,11.01558556,90.32,8391,10.91501057,15.2697609,10.02893522,20.01391671,16.96037184,9.993479098,20.2651046,10.02893522
1/12/2018 6:00, NULL , NULL ,10.85612745,90.29,8391,10.74460546,15.26121735,10.03957622,20.01964399,17.24798669,9.999620296,20.30084239,10.03957622
1/12/2018 7:00, NULL , NULL ,10.90040254,90.31,8391,10.71378184,15.25732421,10.04713687,20.10301936,17.87262625,10.0060586,20.35729355,10.04713687
1/12/2018 8:00, NULL , NULL ,10.97206305,90.32,8391,10.7347916,15.26416567,10.04713687,20.13004115,18.09357525,10.0060586,20.38938286,10.04713687
1/12/2018 9:00, NULL , NULL ,11.34435351,90.36,8391,11.05252398,15.26779403,10.04618194,20.18625029,18.20105951,10.0175195,20.51946367,10.04618194
